CustID,Marital_Status,Education,Kidhome,Teenhome,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Income,Age,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumAppPurchases,NumStorePurchases,NumWebVisitsMonth,MntTotal,MntRegularProds,AcceptedCmpOverall,Response
3747,Single,Masters,No,No,0,0,0,0,0,0,NA,64,78,556,14,717,210,0,43,1,7,5,10,4,1497,1454,0,0
3748,Together,Masters,No,Yes,0,0,0,0,0,0,45143,55,NA,202,5,74,11,5,14,3,6,1,5,7,297,283,0,0
3749,Together,Secondary,No,Yes,0,0,0,0,0,0,74805,65,NA,209,162,209,41,162,37,5,4,7,10,2,783,746,0,0
3750,Married,Secondary,Yes,No,0,0,0,0,0,0,59060,31,77,35,40,111,36,40,12,3,3,1,7,4,262,250,0,0
3751,Single,PhD,Yes,Yes,0,0,0,0,0,0,27238,58,39,37,0,17,0,0,3,3,3,0,3,9,54,51,0,0
3752,Together,Bachelors,No,Yes,0,0,0,0,0,0,47009,55,89,171,45,73,59,10,90,4,3,2,8,4,358,268,0,0
3753,Married,Secondary,Yes,Yes,0,0,0,0,0,0,46094,47,NA,12,2,20,3,2,5,1,1,0,3,7,39,34,0,0
3754,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,48,59,44,4,21,6,0,27,2,3,0,3,7,75,48,0,0
3755,Together,Bachelors,Yes,No,0,0,0,0,0,0,37235,36,68,20,2,9,4,6,20,1,1,1,2,4,41,21,0,0
3756,Married,Masters,No,No,0,0,0,0,0,0,81843,60,NA,779,86,537,34,69,138,1,5,9,12,3,1505,1367,0,0
3757,Together,Masters,No,Yes,0,0,0,0,0,0,46692,62,37,170,6,97,24,12,88,3,6,1,5,6,309,221,0,0
3758,Together,Bachelors,No,Yes,0,0,1,0,0,0,77382,52,36,491,48,231,112,105,134,2,5,7,12,1,987,853,NA,0
3759,Single,Bachelors,2,No,1,0,0,0,0,1,NA,43,28,173,8,107,7,2,176,4,7,2,3,9,297,121,NA,1
3760,Married,HighSchool,Yes,No,0,0,0,0,0,0,18393,46,2,7,10,13,16,0,4,2,3,0,3,8,46,42,0,0
3761,Married,Masters,No,Yes,0,0,0,0,0,0,72828,58,17,1205,0,235,19,14,205,6,6,3,13,7,1473,1268,0,0
3762,Married,Bachelors,No,No,0,0,0,0,0,0,24711,38,86,10,7,25,6,3,7,1,3,0,3,7,51,44,0,0
3763,Married,PhD,Yes,No,0,0,0,0,0,0,NA,45,54,97,4,44,6,1,18,1,3,1,4,5,152,134,0,0
3764,Single,Masters,No,No,0,0,0,0,0,0,6560,38,2,67,11,26,4,3,262,0,1,0,1,17,111,-151,0,0
3765,Together,PhD,No,No,1,0,0,0,0,0,71604,75,3,345,53,528,98,75,97,1,8,3,5,4,1099,1002,NA,1
3766,Married,Bachelors,Yes,No,0,0,0,0,0,0,27244,41,84,6,5,17,3,24,46,2,2,2,2,7,55,9,0,0
3767,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,48752,51,8,73,57,100,71,15,0,5,6,1,5,9,316,316,0,1
3768,Married,Bachelors,No,Yes,0,1,0,1,0,0,NA,58,4,711,36,217,172,96,168,3,7,4,7,4,1232,1064,2,0
3769,Single,Bachelors,No,No,0,0,0,0,0,0,90842,72,57,774,70,118,182,187,93,1,4,9,13,1,1331,1238,0,0
3770,Married,Masters,Yes,No,0,1,1,1,0,0,88097,42,24,163,0,480,0,126,75,1,6,5,8,9,769,694,3,1
3771,Married,Bachelors,No,Yes,0,0,0,0,0,0,51948,45,51,82,33,54,71,30,41,2,5,2,4,5,270,229,0,0
3772,Together,Bachelors,No,No,0,0,0,0,0,0,71853,38,NA,358,108,413,141,97,32,1,2,8,6,1,1117,1085,0,0
3773,Married,Masters,No,No,0,0,0,0,0,0,35876,37,NA,66,2,40,4,3,14,1,3,1,3,6,115,101,0,0
3774,Widow,Bachelors,No,Yes,0,0,0,0,0,0,NA,68,23,13,6,7,0,3,3,1,1,0,3,6,29,26,0,0
3775,Single,Bachelors,Yes,No,0,0,0,0,0,0,39660,38,36,139,13,78,20,13,36,3,7,1,3,9,263,227,0,1
3776,Together,Bachelors,No,Yes,0,1,0,0,0,0,50127,58,NA,274,0,21,4,6,15,1,5,1,6,6,305,290,NA,0
3777,Married,Masters,No,Yes,0,0,0,0,0,0,NA,43,2,262,6,61,0,10,102,3,5,2,6,5,339,237,0,0
3778,Married,Masters,Yes,Yes,0,1,0,0,0,0,62845,71,3,1099,0,45,0,0,34,11,3,4,10,8,1144,1110,NA,1
3779,Married,Bachelors,No,No,0,0,0,0,0,0,18929,30,15,32,0,8,23,4,18,1,1,0,4,6,67,49,0,0
3780,Single,HighSchool,Yes,No,0,0,0,0,0,0,24367,38,58,2,4,2,0,11,5,1,1,0,2,9,19,14,0,0
3781,Single,Bachelors,Yes,No,0,0,0,0,0,0,33249,45,11,6,10,21,19,14,42,2,2,1,3,6,70,28,0,0
3782,Married,Secondary,No,Yes,0,0,0,0,0,0,NA,61,27,6,7,4,3,4,6,1,1,0,3,6,24,18,0,0
3783,Married,PhD,No,No,0,0,0,0,0,0,50150,37,32,135,46,92,65,61,11,2,5,2,7,5,399,388,0,0
3784,Together,Bachelors,No,Yes,0,1,0,0,0,0,62061,NA,12,641,7,84,0,30,38,3,10,4,7,6,762,724,NA,0
3785,Divorced,PhD,No,No,0,0,0,0,0,0,85696,58,NA,714,76,395,116,0,12,1,4,6,9,1,1301,1289,0,1
3786,Together,PhD,No,No,0,0,0,0,0,0,76542,64,91,794,73,573,0,29,14,1,4,8,10,2,1469,1455,0,0
3787,Single,Bachelors,No,No,0,0,0,0,0,0,70515,27,12,420,0,452,182,64,140,1,6,6,4,2,1118,978,0,1
3788,Together,Bachelors,Yes,No,0,0,0,0,0,0,NA,33,21,1,2,7,4,3,11,1,0,1,2,8,17,6,0,0
3789,Married,Bachelors,No,Yes,0,0,0,0,0,0,69139,55,23,86,12,75,33,15,6,1,4,1,5,4,221,215,0,0
3790,Married,Bachelors,No,No,0,0,1,0,0,0,69109,38,10,823,25,459,124,29,95,1,6,6,7,4,1460,1365,NA,1
3791,Single,Bachelors,No,Yes,0,0,0,0,0,0,69627,58,35,231,161,215,171,30,53,2,8,2,11,5,808,755,0,0
3792,Married,Bachelors,Yes,No,1,0,0,0,0,0,38136,42,69,8,15,27,0,20,33,2,3,1,2,8,70,37,NA,0
3793,Single,PhD,No,No,0,0,0,0,0,0,62159,74,68,182,17,259,77,70,29,1,6,2,10,4,605,576,0,0
3794,Single,Bachelors,No,No,0,0,0,0,0,0,80695,57,85,557,129,984,193,37,18,1,5,8,5,2,1900,1882,0,0
3795,Single,Masters,Yes,Yes,0,0,0,0,0,0,33316,49,34,79,1,31,4,4,12,3,2,1,4,6,119,107,0,0
3796,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,58554,52,55,368,24,68,38,0,88,6,8,2,6,7,498,410,0,0
3797,Married,HighSchool,Yes,No,1,0,0,0,0,0,NA,28,10,6,4,14,8,8,22,2,2,1,2,8,40,18,NA,0
3798,Divorced,Bachelors,Yes,Yes,0,0,0,0,0,0,53034,46,NA,160,15,196,15,11,50,8,6,1,7,8,397,347,0,0
3799,Together,Secondary,No,No,0,0,0,0,0,0,52203,70,36,488,21,238,56,108,28,1,8,7,11,6,911,883,0,0
3800,Divorced,Secondary,No,Yes,0,1,0,0,0,0,59601,43,NA,691,7,69,0,7,23,4,2,2,7,8,774,751,NA,0
3801,Single,Masters,No,Yes,0,0,0,0,0,0,75154,62,79,543,10,205,160,143,82,1,6,3,6,3,1061,979,0,1
3802,Single,Bachelors,No,Yes,0,0,0,0,0,0,47025,NA,52,254,7,108,20,0,26,3,6,3,5,6,389,363,0,0
3803,Married,Bachelors,Yes,No,0,0,0,0,0,0,37971,47,97,5,4,10,2,2,7,1,1,0,3,8,23,16,0,0
3804,Divorced,Masters,Yes,No,0,0,0,0,0,0,41335,52,24,112,19,21,16,14,5,3,4,1,4,7,182,177,0,0
3805,Married,Bachelors,No,Yes,0,0,0,0,0,0,67267,62,0,134,11,59,15,2,30,1,3,2,5,2,221,191,0,0
3806,Single,Bachelors,No,Yes,0,0,0,0,0,0,NA,45,96,143,6,52,11,8,17,2,4,1,5,5,220,203,0,0
3807,Together,Secondary,Yes,Yes,0,0,0,0,0,0,50523,60,89,51,4,24,4,7,1,2,2,0,4,6,90,89,0,0
3808,Single,Masters,2,Yes,0,0,0,0,0,0,35791,55,94,27,0,5,0,0,3,2,1,0,3,8,32,29,0,0
3809,Divorced,PhD,No,Yes,0,1,0,0,0,0,50611,60,98,459,0,24,6,0,4,6,4,5,7,6,489,485,NA,0
3810,Married,PhD,No,Yes,0,0,0,0,0,0,56242,51,72,689,8,167,11,8,88,5,8,4,11,6,883,795,0,0
3811,Single,Bachelors,No,Yes,0,0,0,0,0,0,NA,60,NA,283,10,38,0,13,27,4,7,2,4,8,344,317,0,0
3812,Single,Bachelors,Yes,2,0,0,0,0,0,0,56243,45,26,347,0,35,4,3,7,6,4,2,8,5,389,382,0,0
3813,Married,Bachelors,Yes,No,1,0,0,0,0,0,21355,35,5,5,13,14,0,5,31,2,2,1,2,6,37,6,NA,1
3814,Together,Masters,No,Yes,0,1,0,0,0,0,57420,49,22,280,0,18,0,0,24,3,5,1,6,7,298,274,NA,0
3815,Divorced,Masters,No,Yes,0,0,0,0,0,0,46390,65,NA,95,14,64,2,9,38,1,4,2,3,7,184,146,0,0
3816,Together,Secondary,Yes,Yes,0,0,0,0,0,0,54342,64,NA,84,10,34,11,10,28,4,3,1,4,6,149,121,0,0
3817,Married,Bachelors,Yes,No,0,0,0,0,0,0,20895,47,24,18,3,17,3,0,4,1,2,0,3,9,41,37,0,0
3818,Married,Bachelors,No,No,1,0,1,0,0,0,92344,72,NA,992,24,694,51,19,119,0,5,10,5,1,1780,1661,2,0
3819,Together,Secondary,Yes,Yes,0,0,0,0,0,0,26907,NA,10,9,1,7,0,3,2,2,1,0,3,7,20,18,0,0
3820,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,40,35,19,1,17,2,0,2,1,1,0,3,8,39,37,0,0
3821,Together,Bachelors,No,No,0,0,0,0,0,0,75507,41,NA,709,93,374,104,80,80,1,8,6,6,3,1360,1280,0,0
3822,Married,Masters,Yes,Yes,0,0,0,0,0,0,53761,48,7,158,0,76,13,7,71,6,4,4,3,5,254,183,0,0
3823,Together,Bachelors,Yes,No,0,0,0,0,0,0,22682,47,51,10,14,29,4,2,36,3,2,1,4,4,59,23,0,0
3824,Together,PhD,Yes,No,0,0,0,0,0,0,38887,48,17,25,1,13,0,0,3,1,1,0,3,7,39,36,0,0
3825,Single,Secondary,Yes,Yes,0,0,0,0,0,0,41658,45,NA,8,4,12,15,4,29,2,1,1,2,4,43,14,0,0
3826,Married,PhD,Yes,No,0,0,0,0,0,0,NA,48,21,14,0,6,0,0,0,2,2,0,3,5,20,20,0,0
3827,Married,Masters,No,2,0,0,0,0,0,0,63915,64,2,622,7,115,30,0,15,2,6,3,12,5,774,759,0,0
3828,Divorced,Bachelors,Yes,Yes,0,0,0,0,0,0,39996,46,85,11,0,3,0,0,1,1,1,0,2,6,14,13,0,0
3829,Divorced,Bachelors,Yes,No,0,0,0,0,0,0,26759,48,65,25,3,16,8,5,2,2,2,1,3,6,57,55,0,0
3830,Divorced,Masters,No,Yes,0,0,0,0,0,0,63841,52,64,635,15,100,20,7,131,1,9,3,9,6,777,646,0,0
3831,Married,PhD,Yes,Yes,0,0,0,0,0,0,NA,51,11,100,64,79,65,0,109,2,6,2,4,7,308,199,0,0
3832,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,60544,59,NA,201,2,43,3,5,35,4,5,1,5,6,254,219,0,0
3833,Married,Bachelors,No,Yes,0,0,0,0,0,0,65685,48,54,642,14,49,0,7,57,1,9,2,9,5,712,655,0,0
3834,Married,Bachelors,No,Yes,0,0,0,0,0,0,37716,67,4,97,1,41,6,2,41,2,4,1,3,7,147,106,0,0
3835,Single,Bachelors,No,Yes,0,0,0,0,0,0,36864,NA,53,204,5,39,17,0,89,3,5,2,4,8,265,176,0,1
3836,Married,Masters,Yes,No,0,0,0,0,0,0,44511,50,39,513,7,133,46,14,14,6,8,4,8,8,713,699,0,0
3837,Married,PhD,Yes,Yes,0,0,0,0,0,0,NA,53,NA,88,3,21,4,1,29,4,3,0,4,9,117,88,0,0
3838,Together,Masters,No,Yes,0,0,0,0,0,0,47352,69,70,172,12,112,8,0,15,4,6,1,5,7,304,289,0,0
3839,Married,Masters,No,Yes,0,0,0,0,0,0,67087,67,40,329,35,222,130,35,43,2,7,5,8,4,751,708,0,0
3840,Married,Bachelors,No,Yes,0,0,0,0,0,0,57045,70,40,296,13,104,11,13,17,3,4,2,9,3,437,420,0,0
3841,Divorced,PhD,Yes,Yes,0,0,0,0,0,0,36957,67,43,100,2,16,2,1,31,4,3,2,2,9,121,90,0,1
3842,Married,PhD,No,Yes,0,0,0,0,0,0,69389,43,17,422,7,238,69,46,15,1,7,2,12,4,782,767,0,0
3843,Married,Bachelors,Yes,No,0,1,1,1,0,0,80134,48,40,1218,16,272,104,0,80,2,5,3,6,6,1610,1530,3,1
3844,Married,Masters,Yes,Yes,0,0,0,0,0,0,43142,51,84,5,1,7,2,1,4,1,1,0,2,7,16,12,0,0
3845,Married,Bachelors,No,No,0,0,0,1,0,0,80589,76,NA,507,93,520,242,40,26,1,5,10,5,1,1402,1376,NA,1
3846,Single,Bachelors,Yes,No,0,0,0,0,0,0,NA,30,NA,52,12,50,4,36,55,3,5,0,3,9,154,99,0,0
3847,Single,Bachelors,Yes,No,0,0,0,0,0,0,57537,41,83,191,56,139,51,8,100,4,4,3,8,4,445,345,0,0
3848,Together,HighSchool,No,No,0,0,0,0,0,0,22634,54,NA,2,23,11,8,6,46,1,2,1,2,8,50,4,0,0
3849,Together,Bachelors,No,No,0,0,0,0,0,0,51315,72,45,68,28,39,16,30,41,1,2,2,5,2,181,140,0,0
3850,Married,Bachelors,2,Yes,0,0,0,0,0,0,NA,48,34,20,4,10,6,4,17,2,2,0,3,6,44,27,0,0
3851,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,24639,47,3,20,3,16,0,4,1,3,2,0,4,6,43,42,0,0
3852,Together,PhD,2,Yes,0,0,0,0,0,0,34578,48,NA,7,0,1,0,0,0,1,1,0,2,6,8,8,0,0
3853,Single,Secondary,No,No,0,0,0,0,0,0,65704,48,18,279,172,74,38,8,246,1,2,10,10,1,571,325,0,0
3854,Single,Bachelors,No,Yes,0,1,0,0,0,0,NA,54,45,977,12,253,16,12,101,4,4,3,12,8,1270,1169,NA,0
3855,Together,PhD,No,Yes,0,0,0,0,0,0,54132,51,81,30,1,8,0,0,3,1,1,0,3,7,39,36,0,0
3856,Married,Bachelors,No,No,0,0,0,0,0,0,18690,61,77,6,1,7,23,4,19,1,1,1,2,8,41,22,0,0
3857,Married,Bachelors,Yes,No,0,0,0,0,0,0,28164,50,23,3,18,26,11,8,12,3,2,0,4,7,66,54,0,0
3858,Married,PhD,Yes,No,0,0,0,0,0,0,34596,46,NA,14,0,2,0,0,7,1,1,0,2,8,16,9,0,0
3859,Married,PhD,Yes,No,0,0,0,0,0,0,43269,48,61,10,1,7,0,0,1,1,1,0,2,8,18,17,0,0
3860,Single,Secondary,Yes,Yes,0,0,0,0,0,0,38741,62,60,7,10,17,8,6,13,2,2,0,3,7,48,35,0,0
3861,Single,Bachelors,No,No,0,0,0,0,0,0,31907,48,75,33,87,64,175,16,74,1,6,1,6,7,375,301,0,0
3862,Married,Masters,Yes,No,0,0,0,0,0,0,27100,37,64,12,0,13,2,0,10,1,1,0,3,7,27,17,0,0
3863,Divorced,Secondary,Yes,No,0,0,0,0,0,0,31163,47,54,2,3,10,11,2,10,1,1,0,3,6,28,18,0,0
3864,Married,Bachelors,No,No,0,0,1,1,0,0,92533,35,84,693,21,118,110,147,42,1,6,5,11,2,1089,1047,2,0
3865,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,34853,47,75,9,3,15,2,3,2,2,2,0,3,6,32,30,0,0
3866,Divorced,Bachelors,Yes,Yes,0,0,0,0,0,0,70844,53,16,129,26,67,3,67,2,5,6,1,5,7,292,290,0,0
3867,Married,Secondary,Yes,Yes,1,0,0,0,0,0,31086,41,79,16,2,11,3,0,16,2,1,1,2,8,32,16,NA,0
3868,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,60544,59,NA,201,2,43,3,5,35,4,5,1,5,6,254,219,0,0
3869,Together,Secondary,No,No,0,0,0,0,0,0,NA,34,16,5,4,5,4,2,10,1,0,1,2,7,20,10,0,0
3870,Married,Bachelors,No,No,0,0,0,0,0,0,42523,56,96,14,36,11,3,26,35,1,1,1,4,2,90,55,0,0
3871,Married,Bachelors,Yes,No,0,0,0,0,0,0,39922,37,NA,29,12,59,19,1,36,2,3,0,4,8,120,84,0,0
3872,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,33402,68,60,26,2,19,10,5,8,3,2,1,3,8,62,54,0,0
3873,Married,Masters,Yes,Yes,0,0,0,0,0,0,36408,71,11,9,1,4,3,2,3,1,1,0,2,6,19,16,0,0
3874,Together,Bachelors,Yes,No,0,0,0,0,0,0,21645,41,75,14,0,23,4,5,19,3,3,0,3,9,46,27,0,1
3875,Widow,Masters,No,No,0,0,0,1,0,0,78427,72,36,972,19,595,180,26,138,3,3,7,10,3,1792,1654,NA,1
3876,Together,Bachelors,No,No,0,1,0,1,0,0,82657,74,71,966,168,672,246,105,126,1,7,5,10,4,2157,2031,2,0
3877,Married,Bachelors,No,No,0,0,0,0,0,0,51876,62,NA,99,27,102,28,48,6,1,2,2,8,1,304,298,0,0
3878,Married,Secondary,No,No,0,0,0,0,0,0,78041,49,93,482,35,553,72,160,17,1,4,4,9,2,1302,1285,0,0
3879,Married,Bachelors,No,Yes,1,0,0,0,0,0,52852,NA,93,714,8,99,11,0,47,4,10,7,5,8,832,785,NA,0
3880,Together,PhD,No,No,0,0,0,0,0,0,70038,38,54,587,54,348,71,54,130,1,4,4,8,2,1114,984,0,0
3881,Together,Secondary,No,Yes,0,0,0,0,0,0,69401,47,41,399,27,159,58,8,39,4,4,4,5,2,651,612,0,0
3882,Together,Bachelors,Yes,No,0,0,0,0,0,0,NA,48,46,56,10,92,19,7,25,3,3,2,4,5,184,159,0,0
3883,Married,Bachelors,No,No,0,0,0,0,0,0,77343,55,28,227,151,573,98,54,31,1,3,4,9,1,1103,1072,0,0
3884,Single,Bachelors,No,No,0,0,0,0,0,0,73892,67,40,703,102,601,0,58,43,1,3,11,8,1,1464,1421,0,1
3885,Single,PhD,Yes,No,0,0,0,0,0,0,NA,53,82,37,0,17,0,0,3,1,2,0,3,7,54,51,0,0
3886,Together,PhD,No,No,0,0,0,0,0,0,32727,55,38,167,13,180,86,13,70,2,7,3,5,8,459,389,0,0
3887,Together,Bachelors,No,No,0,0,0,0,0,0,68695,51,3,458,81,356,106,50,40,1,4,4,7,2,1051,1011,0,0
3888,Divorced,Bachelors,No,Yes,0,0,0,0,0,0,43300,49,87,91,3,52,2,1,31,3,4,0,4,8,149,118,0,1
3889,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,26290,48,NA,15,8,16,11,5,22,4,2,0,4,6,55,33,0,0
3890,Single,Bachelors,No,No,0,1,1,1,0,0,93790,50,16,1302,68,731,89,114,45,0,6,7,12,2,2304,2259,3,1
3891,Married,PhD,No,No,0,0,0,0,0,0,38410,46,65,153,64,123,116,64,14,2,5,2,9,6,520,506,0,1
3892,Widow,Masters,No,Yes,0,1,0,0,0,0,64866,70,NA,508,5,21,7,5,10,4,7,3,7,5,546,536,NA,0
3893,Together,Bachelors,No,Yes,0,0,0,0,0,1,57957,61,24,290,59,177,77,5,29,7,4,6,8,3,608,579,0,0
3894,Together,PhD,Yes,Yes,1,0,0,0,1,0,46015,65,NA,38,0,2,0,0,6,1,1,0,3,7,40,34,2,0
3895,Together,Bachelors,Yes,No,0,0,0,0,0,0,16531,42,43,2,13,6,7,5,11,3,3,0,3,7,33,22,0,0
3896,Married,Masters,Yes,No,0,0,0,0,0,0,28072,34,10,30,0,10,2,0,5,1,1,0,3,7,42,37,0,0
3897,Divorced,Masters,No,Yes,0,0,0,0,0,0,49476,57,NA,386,23,95,54,41,196,4,2,11,5,2,599,403,0,0
3898,Married,Bachelors,No,Yes,0,0,0,0,0,0,50725,67,45,443,10,75,0,10,48,4,8,1,8,8,538,490,0,0
3899,Together,Bachelors,No,No,0,0,1,0,0,0,NA,68,57,901,31,345,75,31,191,1,4,4,11,1,1383,1192,NA,0
3900,Married,PhD,Yes,Yes,0,0,0,0,0,0,41145,70,NA,9,0,3,0,0,1,1,0,0,3,3,12,11,0,0
3901,Together,Bachelors,No,Yes,0,0,0,0,0,0,NA,50,NA,846,84,352,91,56,42,4,9,4,8,5,1429,1387,0,0
3902,Married,Secondary,Yes,Yes,0,0,0,0,0,0,23162,50,82,8,3,9,19,4,22,3,1,1,3,6,43,21,0,0
3903,Married,Bachelors,Yes,No,0,0,0,0,0,0,34380,43,68,72,7,58,13,1,24,4,4,1,3,8,151,127,0,0
3904,Single,Bachelors,No,Yes,0,0,0,0,0,0,34704,54,65,29,0,5,0,1,5,1,1,0,3,5,35,30,0,0
3905,Married,PhD,No,2,0,1,1,0,0,0,94871,51,99,169,24,553,188,0,144,1,8,5,4,7,934,790,2,1
3906,Married,Bachelors,No,Yes,0,0,0,0,0,0,65148,62,NA,460,35,422,33,12,153,2,6,6,7,4,962,809,0,0
3907,Together,Bachelors,No,Yes,0,0,0,0,0,0,39898,66,NA,69,8,26,12,7,12,2,3,0,4,7,122,110,0,0
3908,Single,Masters,No,No,0,0,0,0,0,0,NA,64,78,556,14,717,210,0,43,1,7,5,10,4,1497,1454,0,0
3909,Married,PhD,No,Yes,0,0,0,0,0,0,59892,50,26,73,0,13,0,1,0,1,2,1,3,3,87,87,0,0
3910,Single,Masters,No,No,0,0,0,0,0,0,41020,33,68,112,1,54,7,7,36,1,3,2,4,3,181,145,0,0
3911,Married,PhD,No,Yes,1,0,0,0,0,0,57072,59,79,944,0,60,0,0,30,2,7,5,13,5,1004,974,NA,0
3912,Single,Bachelors,No,Yes,0,0,0,0,0,0,60474,41,NA,265,199,303,234,9,170,7,10,2,12,7,1010,840,0,0
3913,Together,Bachelors,No,Yes,0,0,0,0,0,0,62807,60,83,526,28,135,10,21,99,3,5,3,12,5,720,621,0,0
3914,Together,Secondary,Yes,No,0,0,0,0,0,0,19414,39,32,2,3,12,3,5,7,1,1,0,3,8,25,18,0,0
3915,Married,Bachelors,Yes,No,0,0,0,0,0,0,19107,40,NA,2,4,9,10,5,16,2,1,0,3,7,30,14,0,0
3916,Together,Secondary,No,Yes,0,0,0,0,0,0,75484,NA,50,378,97,259,197,194,34,2,7,3,6,4,1125,1091,0,0
3917,Single,Masters,No,Yes,0,0,0,0,0,0,70379,NA,84,553,25,142,65,67,8,3,6,3,13,4,852,844,0,0
3918,Together,Masters,No,No,0,0,0,0,0,0,NA,50,96,751,127,687,20,15,31,1,4,6,4,2,1600,1569,0,0
3919,Together,PhD,2,Yes,0,0,0,1,0,0,64014,74,NA,406,0,30,0,0,8,7,8,2,5,7,436,428,NA,0
3920,Married,Bachelors,No,Yes,0,0,1,0,0,0,76998,65,85,1449,89,161,69,35,107,2,11,8,8,6,1803,1696,NA,0
3921,Together,Masters,Yes,No,0,0,0,0,0,0,49854,48,63,123,17,171,39,0,30,5,6,2,5,6,350,320,0,0
3922,Married,PhD,Yes,Yes,0,0,0,0,0,0,60585,49,17,267,42,309,55,42,21,10,7,4,9,5,715,694,0,1
3923,Divorced,PhD,Yes,Yes,0,0,0,0,0,0,42873,70,11,209,0,40,3,2,15,4,6,1,4,8,254,239,0,0
3924,Together,Bachelors,No,No,1,0,1,1,0,0,87679,32,NA,1259,172,815,97,148,33,1,7,11,10,4,2491,2458,3,1
3925,Together,Bachelors,Yes,No,0,0,0,0,0,0,57867,42,NA,344,35,178,15,23,17,7,7,2,9,6,595,578,0,0
3926,Married,Bachelors,Yes,No,0,0,0,0,0,0,35765,30,86,22,3,30,0,5,15,2,2,0,4,6,60,45,0,0
3927,Married,Bachelors,No,No,0,0,0,0,0,0,65492,61,73,247,161,295,210,85,47,2,4,7,13,2,998,951,0,0
3928,Divorced,Bachelors,Yes,No,0,0,0,0,0,0,32952,43,36,38,0,12,3,1,1,1,2,0,3,7,54,53,0,0
3929,Together,PhD,No,Yes,1,0,0,0,0,0,53374,51,34,896,10,101,13,10,34,6,4,2,9,9,1030,996,NA,1
3930,Together,Bachelors,No,Yes,0,0,0,0,0,0,71706,61,16,931,56,253,91,98,14,4,9,5,7,5,1429,1415,0,0
3931,Married,Bachelors,No,No,0,0,0,0,0,0,68487,32,NA,758,12,385,33,89,89,1,9,7,13,4,1277,1188,0,0
3932,Together,Masters,Yes,Yes,0,0,0,0,0,0,53253,45,61,216,9,57,20,9,125,7,4,3,5,5,311,186,0,0
3933,Divorced,Secondary,Yes,No,0,0,0,0,0,0,31163,47,54,2,3,10,11,2,10,1,1,0,3,6,28,18,0,0
3934,Married,Bachelors,Yes,No,0,0,0,0,0,0,NA,43,NA,244,15,108,4,15,50,6,7,1,6,8,386,336,0,1
3935,Married,Masters,Yes,Yes,0,0,0,0,0,0,54108,47,NA,539,6,91,8,6,97,13,8,2,9,8,650,553,0,0
3936,Single,PhD,No,No,1,0,0,0,0,0,49667,65,35,1181,26,120,17,13,39,2,5,10,5,8,1357,1318,NA,1
3937,Married,Masters,No,No,0,0,1,0,0,0,63206,46,65,750,8,125,11,8,26,1,4,3,6,2,902,876,NA,0
3938,Married,Masters,Yes,Yes,0,0,0,0,0,0,57136,48,NA,306,5,109,21,109,92,9,5,2,10,6,550,458,0,0
3939,Together,Secondary,No,Yes,1,0,0,0,0,0,46772,45,NA,350,104,189,197,151,57,6,11,8,5,8,991,934,NA,0
3940,Married,PhD,No,No,0,0,0,0,0,0,78931,49,19,331,197,170,58,152,35,1,2,8,13,1,908,873,0,0
3941,Together,Bachelors,No,Yes,0,0,0,0,0,0,NA,62,21,620,16,165,0,24,82,5,5,5,12,5,825,743,0,0
3942,Married,Bachelors,No,No,0,0,0,0,0,0,84219,32,27,434,137,400,45,137,45,1,3,4,10,1,1153,1108,0,0
3943,Single,Masters,Yes,Yes,0,0,0,0,0,0,46098,45,86,57,0,27,0,0,36,4,3,2,2,8,84,48,0,0
3944,Married,Bachelors,No,Yes,0,0,0,0,0,0,73538,55,NA,811,76,428,99,137,107,3,10,4,9,7,1551,1444,0,0
3945,Married,Bachelors,No,No,0,0,0,0,0,0,79529,34,NA,423,42,706,73,197,197,1,4,8,9,2,1441,1244,0,0
3946,Together,Secondary,No,No,0,0,0,0,0,0,20981,43,NA,2,12,10,6,13,30,1,3,1,2,8,43,13,0,1
3947,Single,Bachelors,Yes,No,0,0,0,0,0,0,51766,40,NA,60,51,87,6,20,51,2,4,2,4,5,224,173,0,0
3948,Married,Bachelors,No,Yes,0,0,0,0,0,0,55759,58,84,675,0,85,10,7,77,5,10,3,8,8,777,700,0,0
3949,Married,Bachelors,Yes,No,0,0,0,0,0,0,NA,42,4,30,8,12,8,8,12,1,2,0,4,5,66,54,0,0
3950,Married,Masters,Yes,No,0,0,0,0,0,0,37787,48,50,40,1,40,4,3,18,1,3,0,3,8,88,70,0,0
3951,Single,Bachelors,Yes,No,0,0,0,0,0,0,27242,50,2,3,17,26,20,1,39,2,2,0,3,9,67,28,0,1
